2021-05-16 15:34:13,081 - classify.py[line:65] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=80, gpu=1, lr=0.001, modelname='TextRNN', modelnum=0, seed=1, use_aug=0)
2021-05-16 15:34:20,390 - classify.py[line:114] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 80, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-16 15:34:21,035 - classify.py[line:120] - INFO: before training: 0.7959949970245361
2021-05-16 15:34:21,036 - classify.py[line:131] - INFO: ...start training...
2021-05-16 15:34:25,708 - classify.py[line:157] - INFO: Epoch 0, toal_loss 87.1546, aver loss 0.6972, test accuracy 0.9124
2021-05-16 15:37:56,756 - classify.py[line:157] - INFO: Epoch 50, toal_loss 0.0078, aver loss 0.0000, test accuracy 0.5181
2021-05-16 15:38:00,910 - classify.py[line:157] - INFO: Epoch 51, toal_loss 0.0067, aver loss 0.0000, test accuracy 0.5106
2021-05-16 15:38:04,984 - classify.py[line:157] - INFO: Epoch 52, toal_loss 0.0062, aver loss 0.0000, test accuracy 0.5244
2021-05-16 15:38:08,328 - classify.py[line:157] - INFO: Epoch 53, toal_loss 0.0055, aver loss 0.0000, test accuracy 0.5106
2021-05-16 15:38:11,805 - classify.py[line:157] - INFO: Epoch 54, toal_loss 0.0053, aver loss 0.0000, test accuracy 0.5094
2021-05-16 15:38:15,149 - classify.py[line:157] - INFO: Epoch 55, toal_loss 0.0047, aver loss 0.0000, test accuracy 0.5056
2021-05-16 15:38:18,575 - classify.py[line:157] - INFO: Epoch 56, toal_loss 0.0044, aver loss 0.0000, test accuracy 0.5194
2021-05-16 15:38:21,897 - classify.py[line:157] - INFO: Epoch 57, toal_loss 0.0040, aver loss 0.0000, test accuracy 0.5119
2021-05-16 15:38:25,461 - classify.py[line:157] - INFO: Epoch 58, toal_loss 0.0039, aver loss 0.0000, test accuracy 0.5156
2021-05-16 15:38:28,372 - classify.py[line:157] - INFO: Epoch 59, toal_loss 0.0035, aver loss 0.0000, test accuracy 0.5207
2021-05-16 15:38:31,683 - classify.py[line:157] - INFO: Epoch 60, toal_loss 0.0032, aver loss 0.0000, test accuracy 0.5019
2021-05-16 15:38:34,643 - classify.py[line:157] - INFO: Epoch 61, toal_loss 0.0031, aver loss 0.0000, test accuracy 0.5207
2021-05-16 15:38:37,512 - classify.py[line:157] - INFO: Epoch 62, toal_loss 0.0030, aver loss 0.0000, test accuracy 0.5169
2021-05-16 15:38:40,486 - classify.py[line:157] - INFO: Epoch 63, toal_loss 0.0026, aver loss 0.0000, test accuracy 0.5094
2021-05-16 15:38:43,849 - classify.py[line:157] - INFO: Epoch 64, toal_loss 0.0026, aver loss 0.0000, test accuracy 0.5119
2021-05-16 15:38:46,741 - classify.py[line:157] - INFO: Epoch 65, toal_loss 0.0023, aver loss 0.0000, test accuracy 0.5181
2021-05-16 15:38:49,908 - classify.py[line:157] - INFO: Epoch 66, toal_loss 0.0021, aver loss 0.0000, test accuracy 0.5181
2021-05-16 15:38:53,396 - classify.py[line:157] - INFO: Epoch 67, toal_loss 0.0021, aver loss 0.0000, test accuracy 0.5094
2021-05-16 15:38:56,295 - classify.py[line:157] - INFO: Epoch 68, toal_loss 0.0019, aver loss 0.0000, test accuracy 0.5069
2021-05-16 15:38:59,258 - classify.py[line:157] - INFO: Epoch 69, toal_loss 0.0017, aver loss 0.0000, test accuracy 0.5044
2021-05-16 15:39:02,076 - classify.py[line:157] - INFO: Epoch 70, toal_loss 0.0016, aver loss 0.0000, test accuracy 0.5156
2021-05-16 15:39:05,028 - classify.py[line:157] - INFO: Epoch 71, toal_loss 0.0014, aver loss 0.0000, test accuracy 0.5119
2021-05-16 15:39:07,861 - classify.py[line:157] - INFO: Epoch 72, toal_loss 0.0014, aver loss 0.0000, test accuracy 0.5119
2021-05-16 15:39:10,753 - classify.py[line:157] - INFO: Epoch 73, toal_loss 0.0013, aver loss 0.0000, test accuracy 0.5119
2021-05-16 15:39:13,717 - classify.py[line:157] - INFO: Epoch 74, toal_loss 0.0012, aver loss 0.0000, test accuracy 0.5019
2021-05-16 15:39:16,682 - classify.py[line:157] - INFO: Epoch 75, toal_loss 0.0012, aver loss 0.0000, test accuracy 0.5207
2021-05-16 15:39:19,668 - classify.py[line:157] - INFO: Epoch 76, toal_loss 0.0011, aver loss 0.0000, test accuracy 0.5031
2021-05-16 15:39:22,620 - classify.py[line:157] - INFO: Epoch 77, toal_loss 0.0009, aver loss 0.0000, test accuracy 0.5044
2021-05-16 15:39:25,545 - classify.py[line:157] - INFO: Epoch 78, toal_loss 0.0010, aver loss 0.0000, test accuracy 0.5194
2021-05-16 15:39:28,291 - classify.py[line:157] - INFO: Epoch 79, toal_loss 0.0008, aver loss 0.0000, test accuracy 0.5031
