2021-05-20 12:28:51,107 - classify.py[line:68] - INFO: Namespace(batch_size=64, dataset='IMDB', epoch=50, gpu=1, l2=0.0001, lr=0.0001, modelfilename='109_model_1_8_0.723.pt', modelname='TextCNN', modelnum=0, resultnum=109, seed=1, use_aug=1)
2021-05-20 12:29:24,875 - classify.py[line:122] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 30, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 128, 'cuda': True, 'negSampleNum': 8, 'poSampleNum': 1, 'max_bound': 0.7, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-20 12:29:25,452 - classify.py[line:140] - INFO: before training: 0.733500063419342
2021-05-20 12:29:25,452 - classify.py[line:154] - INFO: ...start training...
2021-05-20 12:29:26,420 - classify.py[line:184] - INFO: Epoch 0, toal_loss 4.6325, aver loss 1.1581, train accuracy 0.8202, train auc 0.0000, test accuracy 0.7460, test auc 0.0000
2021-05-20 12:30:05,733 - classify.py[line:184] - INFO: Epoch 38, toal_loss 0.8817, aver loss 0.0057, train accuracy 0.9402, train auc 0.0000, test accuracy 0.7615, test auc 0.0000
2021-05-20 12:30:06,917 - classify.py[line:184] - INFO: Epoch 39, toal_loss 0.8715, aver loss 0.0054, train accuracy 0.9195, train auc 0.0000, test accuracy 0.7675, test auc 0.0000
2021-05-20 12:30:07,960 - classify.py[line:184] - INFO: Epoch 40, toal_loss 0.7569, aver loss 0.0046, train accuracy 0.9398, train auc 0.0000, test accuracy 0.7695, test auc 0.0000
2021-05-20 12:30:09,202 - classify.py[line:184] - INFO: Epoch 41, toal_loss 0.7613, aver loss 0.0045, train accuracy 0.9316, train auc 0.0000, test accuracy 0.7685, test auc 0.0000
2021-05-20 12:30:10,345 - classify.py[line:184] - INFO: Epoch 42, toal_loss 0.7869, aver loss 0.0046, train accuracy 0.9445, train auc 0.0000, test accuracy 0.7720, test auc 0.0000
2021-05-20 12:30:11,628 - classify.py[line:184] - INFO: Epoch 43, toal_loss 0.8029, aver loss 0.0046, train accuracy 0.9320, train auc 0.0000, test accuracy 0.7650, test auc 0.0000
2021-05-20 12:30:12,840 - classify.py[line:184] - INFO: Epoch 44, toal_loss 0.7210, aver loss 0.0040, train accuracy 0.9566, train auc 0.0000, test accuracy 0.7710, test auc 0.0000
2021-05-20 12:30:14,100 - classify.py[line:184] - INFO: Epoch 45, toal_loss 0.7590, aver loss 0.0041, train accuracy 0.9484, train auc 0.0000, test accuracy 0.7650, test auc 0.0000
2021-05-20 12:30:15,262 - classify.py[line:184] - INFO: Epoch 46, toal_loss 0.8019, aver loss 0.0043, train accuracy 0.9406, train auc 0.0000, test accuracy 0.7630, test auc 0.0000
2021-05-20 12:30:16,315 - classify.py[line:184] - INFO: Epoch 47, toal_loss 0.6483, aver loss 0.0034, train accuracy 0.9601, train auc 0.0000, test accuracy 0.7730, test auc 0.0000
2021-05-20 12:30:17,665 - classify.py[line:184] - INFO: Epoch 48, toal_loss 0.6578, aver loss 0.0034, train accuracy 0.9558, train auc 0.0000, test accuracy 0.7740, test auc 0.0000
2021-05-20 12:30:19,022 - classify.py[line:184] - INFO: Epoch 49, toal_loss 0.6078, aver loss 0.0030, train accuracy 0.9636, train auc 0.0000, test accuracy 0.7845, test auc 0.0000
2021-05-20 12:30:24,099 - classify.py[line:122] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 30, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 128, 'cuda': True, 'negSampleNum': 8, 'poSampleNum': 1, 'max_bound': 0.7, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-20 12:30:24,298 - classify.py[line:140] - INFO: before training: 0.734000027179718
2021-05-20 12:30:24,299 - classify.py[line:154] - INFO: ...start training...
2021-05-20 12:30:26,677 - classify.py[line:184] - INFO: Epoch 0, toal_loss 7.9430, aver loss 0.9929, train accuracy 0.8538, train auc 0.0000, test accuracy 0.7445, test auc 0.0000
2021-05-20 12:30:29,390 - classify.py[line:184] - INFO: Epoch 1, toal_loss 7.0669, aver loss 0.4417, train accuracy 0.8552, train auc 0.0000, test accuracy 0.7345, test auc 0.0000
2021-05-20 12:30:31,933 - classify.py[line:184] - INFO: Epoch 2, toal_loss 6.9170, aver loss 0.2882, train accuracy 0.8699, train auc 0.0000, test accuracy 0.7420, test auc 0.0000
2021-05-20 12:30:34,685 - classify.py[line:184] - INFO: Epoch 3, toal_loss 6.1548, aver loss 0.1923, train accuracy 0.8499, train auc 0.0000, test accuracy 0.7385, test auc 0.0000
2021-05-20 12:30:37,315 - classify.py[line:184] - INFO: Epoch 4, toal_loss 5.8633, aver loss 0.1466, train accuracy 0.8660, train auc 0.0000, test accuracy 0.7455, test auc 0.0000
2021-05-20 12:30:39,908 - classify.py[line:184] - INFO: Epoch 5, toal_loss 5.6570, aver loss 0.1179, train accuracy 0.8699, train auc 0.0000, test accuracy 0.7395, test auc 0.0000
2021-05-20 12:30:42,665 - classify.py[line:184] - INFO: Epoch 6, toal_loss 5.5217, aver loss 0.0986, train accuracy 0.8742, train auc 0.0000, test accuracy 0.7435, test auc 0.0000
2021-05-20 12:30:45,899 - classify.py[line:184] - INFO: Epoch 7, toal_loss 4.8510, aver loss 0.0758, train accuracy 0.8742, train auc 0.0000, test accuracy 0.7395, test auc 0.0000
2021-05-20 12:30:48,552 - classify.py[line:184] - INFO: Epoch 8, toal_loss 4.7473, aver loss 0.0659, train accuracy 0.8816, train auc 0.0000, test accuracy 0.7515, test auc 0.0000
2021-05-20 12:30:51,070 - classify.py[line:184] - INFO: Epoch 9, toal_loss 4.3306, aver loss 0.0541, train accuracy 0.8782, train auc 0.0000, test accuracy 0.7510, test auc 0.0000
2021-05-20 12:30:52,731 - classify.py[line:184] - INFO: Epoch 10, toal_loss 4.0210, aver loss 0.0457, train accuracy 0.8703, train auc 0.0000, test accuracy 0.7410, test auc 0.0000
2021-05-20 12:30:54,802 - classify.py[line:184] - INFO: Epoch 11, toal_loss 3.8813, aver loss 0.0404, train accuracy 0.8903, train auc 0.0000, test accuracy 0.7505, test auc 0.0000
2021-05-20 12:30:56,769 - classify.py[line:184] - INFO: Epoch 12, toal_loss 3.7191, aver loss 0.0358, train accuracy 0.8860, train auc 0.0000, test accuracy 0.7565, test auc 0.0000
2021-05-20 12:30:58,712 - classify.py[line:184] - INFO: Epoch 13, toal_loss 3.2822, aver loss 0.0293, train accuracy 0.8942, train auc 0.0000, test accuracy 0.7545, test auc 0.0000
2021-05-20 12:31:01,021 - classify.py[line:184] - INFO: Epoch 14, toal_loss 3.2169, aver loss 0.0268, train accuracy 0.9044, train auc 0.0000, test accuracy 0.7645, test auc 0.0000
2021-05-20 12:31:03,024 - classify.py[line:184] - INFO: Epoch 15, toal_loss 3.1609, aver loss 0.0247, train accuracy 0.9138, train auc 0.0000, test accuracy 0.7580, test auc 0.0000
2021-05-20 12:31:04,780 - classify.py[line:184] - INFO: Epoch 16, toal_loss 2.7613, aver loss 0.0203, train accuracy 0.9177, train auc 0.0000, test accuracy 0.7570, test auc 0.0000
2021-05-20 12:31:07,046 - classify.py[line:184] - INFO: Epoch 17, toal_loss 2.6920, aver loss 0.0187, train accuracy 0.9153, train auc 0.0000, test accuracy 0.7680, test auc 0.0000
2021-05-20 12:31:09,017 - classify.py[line:184] - INFO: Epoch 18, toal_loss 2.5665, aver loss 0.0169, train accuracy 0.9250, train auc 0.0000, test accuracy 0.7615, test auc 0.0000
2021-05-20 12:31:11,200 - classify.py[line:184] - INFO: Epoch 19, toal_loss 2.3677, aver loss 0.0148, train accuracy 0.9294, train auc 0.0000, test accuracy 0.7630, test auc 0.0000
2021-05-20 12:31:13,198 - classify.py[line:184] - INFO: Epoch 20, toal_loss 2.2299, aver loss 0.0133, train accuracy 0.9162, train auc 0.0000, test accuracy 0.7685, test auc 0.0000
2021-05-20 12:31:14,611 - classify.py[line:184] - INFO: Epoch 21, toal_loss 2.1103, aver loss 0.0120, train accuracy 0.9274, train auc 0.0000, test accuracy 0.7675, test auc 0.0000
2021-05-20 12:31:16,655 - classify.py[line:184] - INFO: Epoch 22, toal_loss 1.9305, aver loss 0.0105, train accuracy 0.9196, train auc 0.0000, test accuracy 0.7675, test auc 0.0000
2021-05-20 12:31:18,346 - classify.py[line:184] - INFO: Epoch 23, toal_loss 2.0697, aver loss 0.0108, train accuracy 0.9294, train auc 0.0000, test accuracy 0.7690, test auc 0.0000
2021-05-20 12:31:20,289 - classify.py[line:184] - INFO: Epoch 24, toal_loss 1.9323, aver loss 0.0097, train accuracy 0.9327, train auc 0.0000, test accuracy 0.7630, test auc 0.0000
2021-05-20 12:31:22,201 - classify.py[line:184] - INFO: Epoch 25, toal_loss 1.8147, aver loss 0.0087, train accuracy 0.9309, train auc 0.0000, test accuracy 0.7695, test auc 0.0000
2021-05-20 12:31:23,728 - classify.py[line:184] - INFO: Epoch 26, toal_loss 1.6339, aver loss 0.0076, train accuracy 0.9392, train auc 0.0000, test accuracy 0.7815, test auc 0.0000
2021-05-20 12:31:25,708 - classify.py[line:184] - INFO: Epoch 27, toal_loss 1.6699, aver loss 0.0075, train accuracy 0.9483, train auc 0.0000, test accuracy 0.7765, test auc 0.0000
2021-05-20 12:31:27,546 - classify.py[line:184] - INFO: Epoch 28, toal_loss 1.5845, aver loss 0.0068, train accuracy 0.9440, train auc 0.0000, test accuracy 0.7765, test auc 0.0000
2021-05-20 12:31:29,504 - classify.py[line:184] - INFO: Epoch 29, toal_loss 1.5662, aver loss 0.0065, train accuracy 0.9346, train auc 0.0000, test accuracy 0.7720, test auc 0.0000
2021-05-20 12:31:31,460 - classify.py[line:184] - INFO: Epoch 30, toal_loss 1.4738, aver loss 0.0059, train accuracy 0.9425, train auc 0.0000, test accuracy 0.7780, test auc 0.0000
2021-05-20 12:31:33,361 - classify.py[line:184] - INFO: Epoch 31, toal_loss 1.4843, aver loss 0.0058, train accuracy 0.9566, train auc 0.0000, test accuracy 0.7795, test auc 0.0000
2021-05-20 12:31:35,217 - classify.py[line:184] - INFO: Epoch 32, toal_loss 1.3840, aver loss 0.0052, train accuracy 0.9620, train auc 0.0000, test accuracy 0.7710, test auc 0.0000
2021-05-20 12:31:37,271 - classify.py[line:184] - INFO: Epoch 33, toal_loss 1.4550, aver loss 0.0053, train accuracy 0.9416, train auc 0.0000, test accuracy 0.7825, test auc 0.0000
2021-05-20 12:31:39,184 - classify.py[line:184] - INFO: Epoch 34, toal_loss 1.2924, aver loss 0.0046, train accuracy 0.9552, train auc 0.0000, test accuracy 0.7755, test auc 0.0000
2021-05-20 12:31:41,335 - classify.py[line:184] - INFO: Epoch 35, toal_loss 1.3636, aver loss 0.0047, train accuracy 0.9533, train auc 0.0000, test accuracy 0.7735, test auc 0.0000
2021-05-20 12:31:43,159 - classify.py[line:184] - INFO: Epoch 36, toal_loss 1.3628, aver loss 0.0046, train accuracy 0.9600, train auc 0.0000, test accuracy 0.7790, test auc 0.0000
2021-05-20 12:31:45,254 - classify.py[line:184] - INFO: Epoch 37, toal_loss 1.2737, aver loss 0.0042, train accuracy 0.9624, train auc 0.0000, test accuracy 0.7800, test auc 0.0000
2021-05-20 12:31:47,659 - classify.py[line:184] - INFO: Epoch 38, toal_loss 1.2654, aver loss 0.0041, train accuracy 0.9537, train auc 0.0000, test accuracy 0.7790, test auc 0.0000
2021-05-20 12:31:50,448 - classify.py[line:184] - INFO: Epoch 39, toal_loss 1.2022, aver loss 0.0038, train accuracy 0.9557, train auc 0.0000, test accuracy 0.7810, test auc 0.0000
2021-05-20 12:31:52,770 - classify.py[line:184] - INFO: Epoch 40, toal_loss 1.2125, aver loss 0.0037, train accuracy 0.9683, train auc 0.0000, test accuracy 0.7700, test auc 0.0000
2021-05-20 12:31:55,347 - classify.py[line:184] - INFO: Epoch 41, toal_loss 1.1517, aver loss 0.0034, train accuracy 0.9703, train auc 0.0000, test accuracy 0.7830, test auc 0.0000
2021-05-20 12:31:57,283 - classify.py[line:184] - INFO: Epoch 42, toal_loss 1.0888, aver loss 0.0032, train accuracy 0.9654, train auc 0.0000, test accuracy 0.7855, test auc 0.0000
2021-05-20 12:31:59,468 - classify.py[line:184] - INFO: Epoch 43, toal_loss 1.3276, aver loss 0.0038, train accuracy 0.9757, train auc 0.0000, test accuracy 0.7770, test auc 0.0000
2021-05-20 12:32:02,083 - classify.py[line:184] - INFO: Epoch 44, toal_loss 1.1851, aver loss 0.0033, train accuracy 0.9722, train auc 0.0000, test accuracy 0.7800, test auc 0.0000
2021-05-20 12:32:04,776 - classify.py[line:184] - INFO: Epoch 45, toal_loss 1.1596, aver loss 0.0032, train accuracy 0.9722, train auc 0.0000, test accuracy 0.7850, test auc 0.0000
2021-05-20 12:32:07,078 - classify.py[line:184] - INFO: Epoch 46, toal_loss 1.0786, aver loss 0.0029, train accuracy 0.9703, train auc 0.0000, test accuracy 0.7830, test auc 0.0000
2021-05-20 12:32:09,447 - classify.py[line:184] - INFO: Epoch 47, toal_loss 0.9975, aver loss 0.0026, train accuracy 0.9722, train auc 0.0000, test accuracy 0.7810, test auc 0.0000
2021-05-20 12:32:11,942 - classify.py[line:184] - INFO: Epoch 48, toal_loss 1.0039, aver loss 0.0026, train accuracy 0.9709, train auc 0.0000, test accuracy 0.7850, test auc 0.0000
2021-05-20 12:32:14,710 - classify.py[line:184] - INFO: Epoch 49, toal_loss 1.0156, aver loss 0.0025, train accuracy 0.9654, train auc 0.0000, test accuracy 0.7945, test auc 0.0000
2021-05-20 12:32:19,647 - classify.py[line:122] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 30, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 128, 'cuda': True, 'negSampleNum': 8, 'poSampleNum': 1, 'max_bound': 0.7, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-20 12:32:19,845 - classify.py[line:140] - INFO: before training: 0.7385000586509705
2021-05-20 12:32:19,848 - classify.py[line:154] - INFO: ...start training...
2021-05-20 12:32:22,964 - classify.py[line:184] - INFO: Epoch 0, toal_loss 18.3218, aver loss 1.1451, train accuracy 0.8246, train auc 0.0000, test accuracy 0.7465, test auc 0.0000
2021-05-20 12:32:26,578 - classify.py[line:184] - INFO: Epoch 1, toal_loss 16.1592, aver loss 0.5050, train accuracy 0.8363, train auc 0.0000, test accuracy 0.7515, test auc 0.0000
2021-05-20 12:32:30,525 - classify.py[line:184] - INFO: Epoch 2, toal_loss 14.5900, aver loss 0.3040, train accuracy 0.8311, train auc 0.0000, test accuracy 0.7455, test auc 0.0000
2021-05-20 12:32:33,821 - classify.py[line:184] - INFO: Epoch 3, toal_loss 12.7516, aver loss 0.1992, train accuracy 0.8412, train auc 0.0000, test accuracy 0.7415, test auc 0.0000
2021-05-20 12:32:38,031 - classify.py[line:184] - INFO: Epoch 4, toal_loss 11.2783, aver loss 0.1410, train accuracy 0.8441, train auc 0.0000, test accuracy 0.7485, test auc 0.0000
2021-05-20 12:32:42,438 - classify.py[line:184] - INFO: Epoch 5, toal_loss 9.8161, aver loss 0.1023, train accuracy 0.8506, train auc 0.0000, test accuracy 0.7485, test auc 0.0000
2021-05-20 12:32:45,764 - classify.py[line:184] - INFO: Epoch 6, toal_loss 8.9989, aver loss 0.0803, train accuracy 0.8664, train auc 0.0000, test accuracy 0.7580, test auc 0.0000
2021-05-20 12:32:50,110 - classify.py[line:184] - INFO: Epoch 7, toal_loss 8.3110, aver loss 0.0649, train accuracy 0.8645, train auc 0.0000, test accuracy 0.7590, test auc 0.0000
2021-05-20 12:32:53,129 - classify.py[line:184] - INFO: Epoch 8, toal_loss 7.0941, aver loss 0.0493, train accuracy 0.8697, train auc 0.0000, test accuracy 0.7755, test auc 0.0000
2021-05-20 12:32:56,488 - classify.py[line:184] - INFO: Epoch 9, toal_loss 6.8741, aver loss 0.0430, train accuracy 0.8699, train auc 0.0000, test accuracy 0.7785, test auc 0.0000
2021-05-20 12:33:00,422 - classify.py[line:184] - INFO: Epoch 10, toal_loss 6.0303, aver loss 0.0343, train accuracy 0.8736, train auc 0.0000, test accuracy 0.7840, test auc 0.0000
2021-05-20 12:33:03,787 - classify.py[line:184] - INFO: Epoch 11, toal_loss 5.7021, aver loss 0.0297, train accuracy 0.8826, train auc 0.0000, test accuracy 0.7755, test auc 0.0000
2021-05-20 12:33:07,942 - classify.py[line:184] - INFO: Epoch 12, toal_loss 5.4091, aver loss 0.0260, train accuracy 0.8922, train auc 0.0000, test accuracy 0.7880, test auc 0.0000
2021-05-20 12:33:12,664 - classify.py[line:184] - INFO: Epoch 13, toal_loss 5.0292, aver loss 0.0225, train accuracy 0.9020, train auc 0.0000, test accuracy 0.7885, test auc 0.0000
2021-05-20 12:33:17,395 - classify.py[line:184] - INFO: Epoch 14, toal_loss 4.6755, aver loss 0.0195, train accuracy 0.8951, train auc 0.0000, test accuracy 0.7925, test auc 0.0000
2021-05-20 12:33:22,168 - classify.py[line:184] - INFO: Epoch 15, toal_loss 4.6390, aver loss 0.0181, train accuracy 0.9064, train auc 0.0000, test accuracy 0.7910, test auc 0.0000
2021-05-20 12:33:26,974 - classify.py[line:184] - INFO: Epoch 16, toal_loss 4.2618, aver loss 0.0157, train accuracy 0.8969, train auc 0.0000, test accuracy 0.7980, test auc 0.0000
2021-05-20 12:33:31,635 - classify.py[line:184] - INFO: Epoch 17, toal_loss 4.2746, aver loss 0.0148, train accuracy 0.9109, train auc 0.0000, test accuracy 0.7880, test auc 0.0000
2021-05-20 12:33:36,147 - classify.py[line:184] - INFO: Epoch 18, toal_loss 3.9692, aver loss 0.0131, train accuracy 0.9201, train auc 0.0000, test accuracy 0.7975, test auc 0.0000
2021-05-20 12:33:41,257 - classify.py[line:184] - INFO: Epoch 19, toal_loss 3.9211, aver loss 0.0123, train accuracy 0.9182, train auc 0.0000, test accuracy 0.7960, test auc 0.0000
2021-05-20 12:33:45,911 - classify.py[line:184] - INFO: Epoch 20, toal_loss 3.9619, aver loss 0.0118, train accuracy 0.9158, train auc 0.0000, test accuracy 0.7915, test auc 0.0000
2021-05-20 12:33:50,715 - classify.py[line:184] - INFO: Epoch 21, toal_loss 3.6960, aver loss 0.0105, train accuracy 0.9357, train auc 0.0000, test accuracy 0.7935, test auc 0.0000
2021-05-20 12:33:55,106 - classify.py[line:184] - INFO: Epoch 22, toal_loss 3.4107, aver loss 0.0093, train accuracy 0.9324, train auc 0.0000, test accuracy 0.8045, test auc 0.0000
2021-05-20 12:34:00,091 - classify.py[line:184] - INFO: Epoch 23, toal_loss 3.5002, aver loss 0.0091, train accuracy 0.9422, train auc 0.0000, test accuracy 0.7895, test auc 0.0000
2021-05-20 12:34:04,942 - classify.py[line:184] - INFO: Epoch 24, toal_loss 3.4821, aver loss 0.0087, train accuracy 0.9418, train auc 0.0000, test accuracy 0.8010, test auc 0.0000
2021-05-20 12:34:09,073 - classify.py[line:184] - INFO: Epoch 25, toal_loss 3.3283, aver loss 0.0080, train accuracy 0.9354, train auc 0.0000, test accuracy 0.7920, test auc 0.0000
