2021-05-18 17:17:06,743 - classify.py[line:66] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=80, gpu=1, l2=0.0001, lr=0.0001, modelname='TextCNN', modelnum=0, resultnum=93, seed=1, use_aug=1)
2021-05-18 17:17:15,023 - classify.py[line:120] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 20, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 2, 'poSampleNum': 3, 'max_bound': 0.1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-18 17:17:15,562 - classify.py[line:138] - INFO: before training: 0.32382380962371826
2021-05-18 17:17:15,563 - classify.py[line:152] - INFO: ...start training...
2021-05-18 17:17:18,298 - classify.py[line:182] - INFO: Epoch 0, toal_loss 94.1657, aver loss 0.7533, train accuracy 0.4203, train auc 0.0000, test accuracy 0.4985, test auc 0.0000
2021-05-18 17:17:51,744 - classify.py[line:182] - INFO: Epoch 11, toal_loss 39.0661, aver loss 0.0260, train accuracy 0.8701, train auc 0.0000, test accuracy 0.8594, test auc 0.0000
2021-05-18 17:17:54,387 - classify.py[line:182] - INFO: Epoch 12, toal_loss 37.6977, aver loss 0.0232, train accuracy 0.8745, train auc 0.0000, test accuracy 0.8599, test auc 0.0000
2021-05-18 17:17:57,017 - classify.py[line:182] - INFO: Epoch 13, toal_loss 37.0315, aver loss 0.0212, train accuracy 0.8829, train auc 0.0000, test accuracy 0.8659, test auc 0.0000
2021-05-18 17:17:59,687 - classify.py[line:182] - INFO: Epoch 14, toal_loss 36.2770, aver loss 0.0193, train accuracy 0.8821, train auc 0.0000, test accuracy 0.8649, test auc 0.0000
2021-05-18 17:18:02,396 - classify.py[line:182] - INFO: Epoch 15, toal_loss 35.6520, aver loss 0.0178, train accuracy 0.8840, train auc 0.0000, test accuracy 0.8579, test auc 0.0000
2021-05-18 17:18:04,847 - classify.py[line:182] - INFO: Epoch 16, toal_loss 34.5998, aver loss 0.0163, train accuracy 0.8872, train auc 0.0000, test accuracy 0.8589, test auc 0.0000
2021-05-18 17:18:07,570 - classify.py[line:182] - INFO: Epoch 17, toal_loss 33.9614, aver loss 0.0151, train accuracy 0.8899, train auc 0.0000, test accuracy 0.8699, test auc 0.0000
2021-05-18 17:18:10,231 - classify.py[line:182] - INFO: Epoch 18, toal_loss 33.5619, aver loss 0.0141, train accuracy 0.8901, train auc 0.0000, test accuracy 0.8589, test auc 0.0000
2021-05-18 17:18:12,861 - classify.py[line:182] - INFO: Epoch 19, toal_loss 33.0568, aver loss 0.0132, train accuracy 0.8914, train auc 0.0000, test accuracy 0.8604, test auc 0.0000
2021-05-18 17:18:15,450 - classify.py[line:182] - INFO: Epoch 20, toal_loss 32.6006, aver loss 0.0124, train accuracy 0.8952, train auc 0.0000, test accuracy 0.8689, test auc 0.0000
2021-05-18 17:18:18,192 - classify.py[line:182] - INFO: Epoch 21, toal_loss 31.9315, aver loss 0.0116, train accuracy 0.8946, train auc 0.0000, test accuracy 0.8694, test auc 0.0000
2021-05-18 17:18:20,918 - classify.py[line:182] - INFO: Epoch 22, toal_loss 31.2839, aver loss 0.0109, train accuracy 0.8976, train auc 0.0000, test accuracy 0.8649, test auc 0.0000
2021-05-18 17:18:23,559 - classify.py[line:182] - INFO: Epoch 23, toal_loss 30.9731, aver loss 0.0103, train accuracy 0.8971, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-18 17:18:26,217 - classify.py[line:182] - INFO: Epoch 24, toal_loss 31.2633, aver loss 0.0100, train accuracy 0.9001, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-18 17:18:28,775 - classify.py[line:182] - INFO: Epoch 25, toal_loss 30.2298, aver loss 0.0093, train accuracy 0.9056, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-18 17:18:31,317 - classify.py[line:182] - INFO: Epoch 26, toal_loss 30.1323, aver loss 0.0089, train accuracy 0.9035, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-18 17:18:33,808 - classify.py[line:182] - INFO: Epoch 27, toal_loss 30.0719, aver loss 0.0086, train accuracy 0.9066, train auc 0.0000, test accuracy 0.8604, test auc 0.0000
2021-05-18 17:18:36,520 - classify.py[line:182] - INFO: Epoch 28, toal_loss 29.5152, aver loss 0.0081, train accuracy 0.9070, train auc 0.0000, test accuracy 0.8744, test auc 0.0000
2021-05-18 17:18:39,165 - classify.py[line:182] - INFO: Epoch 29, toal_loss 29.1920, aver loss 0.0078, train accuracy 0.9037, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-18 17:18:41,864 - classify.py[line:182] - INFO: Epoch 30, toal_loss 29.2603, aver loss 0.0076, train accuracy 0.9099, train auc 0.0000, test accuracy 0.8714, test auc 0.0000
2021-05-18 17:18:44,392 - classify.py[line:182] - INFO: Epoch 31, toal_loss 28.8408, aver loss 0.0072, train accuracy 0.9081, train auc 0.0000, test accuracy 0.8694, test auc 0.0000
2021-05-18 17:18:46,946 - classify.py[line:182] - INFO: Epoch 32, toal_loss 28.3107, aver loss 0.0069, train accuracy 0.9094, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-18 17:18:49,532 - classify.py[line:182] - INFO: Epoch 33, toal_loss 28.2294, aver loss 0.0066, train accuracy 0.9079, train auc 0.0000, test accuracy 0.8644, test auc 0.0000
2021-05-18 17:18:52,300 - classify.py[line:182] - INFO: Epoch 34, toal_loss 28.2336, aver loss 0.0065, train accuracy 0.9071, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 17:18:55,040 - classify.py[line:182] - INFO: Epoch 35, toal_loss 27.5026, aver loss 0.0061, train accuracy 0.9112, train auc 0.0000, test accuracy 0.8779, test auc 0.0000
2021-05-18 17:18:57,494 - classify.py[line:182] - INFO: Epoch 36, toal_loss 27.4029, aver loss 0.0059, train accuracy 0.9119, train auc 0.0000, test accuracy 0.8749, test auc 0.0000
2021-05-18 17:19:00,125 - classify.py[line:182] - INFO: Epoch 37, toal_loss 26.4544, aver loss 0.0056, train accuracy 0.9129, train auc 0.0000, test accuracy 0.8754, test auc 0.0000
2021-05-18 17:19:02,819 - classify.py[line:182] - INFO: Epoch 38, toal_loss 26.9423, aver loss 0.0055, train accuracy 0.9129, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 17:19:05,513 - classify.py[line:182] - INFO: Epoch 39, toal_loss 27.0265, aver loss 0.0054, train accuracy 0.9144, train auc 0.0000, test accuracy 0.8694, test auc 0.0000
2021-05-18 17:19:08,202 - classify.py[line:182] - INFO: Epoch 40, toal_loss 26.5781, aver loss 0.0052, train accuracy 0.9147, train auc 0.0000, test accuracy 0.8694, test auc 0.0000
2021-05-18 17:19:10,934 - classify.py[line:182] - INFO: Epoch 41, toal_loss 25.7018, aver loss 0.0049, train accuracy 0.9150, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-18 17:19:13,553 - classify.py[line:182] - INFO: Epoch 42, toal_loss 25.5751, aver loss 0.0048, train accuracy 0.9181, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-18 17:19:16,047 - classify.py[line:182] - INFO: Epoch 43, toal_loss 25.5687, aver loss 0.0046, train accuracy 0.9164, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-18 17:19:18,358 - classify.py[line:182] - INFO: Epoch 44, toal_loss 25.7913, aver loss 0.0046, train accuracy 0.9202, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-18 17:19:20,944 - classify.py[line:182] - INFO: Epoch 45, toal_loss 25.2688, aver loss 0.0044, train accuracy 0.9179, train auc 0.0000, test accuracy 0.8764, test auc 0.0000
2021-05-18 17:19:23,570 - classify.py[line:182] - INFO: Epoch 46, toal_loss 25.0886, aver loss 0.0043, train accuracy 0.9174, train auc 0.0000, test accuracy 0.8714, test auc 0.0000
2021-05-18 17:19:26,096 - classify.py[line:182] - INFO: Epoch 47, toal_loss 24.8762, aver loss 0.0041, train accuracy 0.9199, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-18 17:19:28,617 - classify.py[line:182] - INFO: Epoch 48, toal_loss 24.7859, aver loss 0.0040, train accuracy 0.9217, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-18 17:19:31,192 - classify.py[line:182] - INFO: Epoch 49, toal_loss 24.8718, aver loss 0.0040, train accuracy 0.9239, train auc 0.0000, test accuracy 0.8744, test auc 0.0000
2021-05-18 17:19:33,829 - classify.py[line:182] - INFO: Epoch 50, toal_loss 24.2758, aver loss 0.0038, train accuracy 0.9202, train auc 0.0000, test accuracy 0.8679, test auc 0.0000
2021-05-18 17:19:36,510 - classify.py[line:182] - INFO: Epoch 51, toal_loss 24.8143, aver loss 0.0038, train accuracy 0.9232, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-18 17:19:38,780 - classify.py[line:182] - INFO: Epoch 52, toal_loss 24.0827, aver loss 0.0036, train accuracy 0.9201, train auc 0.0000, test accuracy 0.8754, test auc 0.0000
2021-05-18 17:19:41,342 - classify.py[line:182] - INFO: Epoch 53, toal_loss 24.4224, aver loss 0.0036, train accuracy 0.9244, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 17:19:43,736 - classify.py[line:182] - INFO: Epoch 54, toal_loss 24.1413, aver loss 0.0035, train accuracy 0.9220, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-18 17:19:46,137 - classify.py[line:182] - INFO: Epoch 55, toal_loss 23.5708, aver loss 0.0034, train accuracy 0.9235, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-18 17:19:48,528 - classify.py[line:182] - INFO: Epoch 56, toal_loss 24.3167, aver loss 0.0034, train accuracy 0.9297, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-18 17:19:51,187 - classify.py[line:182] - INFO: Epoch 57, toal_loss 23.8717, aver loss 0.0033, train accuracy 0.9267, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-18 17:19:53,620 - classify.py[line:182] - INFO: Epoch 58, toal_loss 22.5407, aver loss 0.0031, train accuracy 0.9270, train auc 0.0000, test accuracy 0.8649, test auc 0.0000
2021-05-18 17:19:56,239 - classify.py[line:182] - INFO: Epoch 59, toal_loss 22.6715, aver loss 0.0030, train accuracy 0.9301, train auc 0.0000, test accuracy 0.8764, test auc 0.0000
2021-05-18 17:19:58,830 - classify.py[line:182] - INFO: Epoch 60, toal_loss 22.7802, aver loss 0.0030, train accuracy 0.9286, train auc 0.0000, test accuracy 0.8724, test auc 0.0000
2021-05-18 17:20:01,211 - classify.py[line:182] - INFO: Epoch 61, toal_loss 22.0327, aver loss 0.0028, train accuracy 0.9282, train auc 0.0000, test accuracy 0.8759, test auc 0.0000
2021-05-18 17:20:03,756 - classify.py[line:182] - INFO: Epoch 62, toal_loss 22.7473, aver loss 0.0029, train accuracy 0.9279, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 17:20:06,170 - classify.py[line:182] - INFO: Epoch 63, toal_loss 22.4101, aver loss 0.0028, train accuracy 0.9312, train auc 0.0000, test accuracy 0.8689, test auc 0.0000
2021-05-18 17:20:08,788 - classify.py[line:182] - INFO: Epoch 64, toal_loss 22.3660, aver loss 0.0028, train accuracy 0.9287, train auc 0.0000, test accuracy 0.8749, test auc 0.0000
2021-05-18 17:20:11,346 - classify.py[line:182] - INFO: Epoch 65, toal_loss 22.2620, aver loss 0.0027, train accuracy 0.9327, train auc 0.0000, test accuracy 0.8744, test auc 0.0000
2021-05-18 17:20:14,023 - classify.py[line:182] - INFO: Epoch 66, toal_loss 22.0695, aver loss 0.0026, train accuracy 0.9355, train auc 0.0000, test accuracy 0.8749, test auc 0.0000
2021-05-18 17:20:20,968 - classify.py[line:182] - INFO: Epoch 67, toal_loss 21.8566, aver loss 0.0026, train accuracy 0.9314, train auc 0.0000, test accuracy 0.8744, test auc 0.0000
2021-05-18 17:20:30,444 - classify.py[line:182] - INFO: Epoch 68, toal_loss 22.2591, aver loss 0.0026, train accuracy 0.9310, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-18 17:20:38,100 - classify.py[line:182] - INFO: Epoch 69, toal_loss 21.7315, aver loss 0.0025, train accuracy 0.9319, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-18 17:20:46,437 - classify.py[line:182] - INFO: Epoch 70, toal_loss 21.4438, aver loss 0.0024, train accuracy 0.9346, train auc 0.0000, test accuracy 0.8724, test auc 0.0000
2021-05-18 17:20:55,731 - classify.py[line:182] - INFO: Epoch 71, toal_loss 20.6788, aver loss 0.0023, train accuracy 0.9351, train auc 0.0000, test accuracy 0.8764, test auc 0.0000
2021-05-18 17:21:03,594 - classify.py[line:182] - INFO: Epoch 72, toal_loss 21.6307, aver loss 0.0024, train accuracy 0.9372, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-18 17:21:11,112 - classify.py[line:182] - INFO: Epoch 73, toal_loss 20.9282, aver loss 0.0023, train accuracy 0.9349, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-18 17:21:20,394 - classify.py[line:182] - INFO: Epoch 74, toal_loss 21.6289, aver loss 0.0023, train accuracy 0.9359, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-18 17:21:28,505 - classify.py[line:182] - INFO: Epoch 75, toal_loss 21.2422, aver loss 0.0022, train accuracy 0.9357, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-18 17:21:38,134 - classify.py[line:182] - INFO: Epoch 76, toal_loss 20.4042, aver loss 0.0021, train accuracy 0.9364, train auc 0.0000, test accuracy 0.8749, test auc 0.0000
2021-05-18 17:21:45,943 - classify.py[line:182] - INFO: Epoch 77, toal_loss 20.5298, aver loss 0.0021, train accuracy 0.9347, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-18 17:21:55,362 - classify.py[line:182] - INFO: Epoch 78, toal_loss 21.1634, aver loss 0.0021, train accuracy 0.9372, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-18 17:22:03,913 - classify.py[line:182] - INFO: Epoch 79, toal_loss 21.2918, aver loss 0.0021, train accuracy 0.9360, train auc 0.0000, test accuracy 0.8764, test auc 0.0000
