2021-05-16 15:39:29,605 - classify.py[line:65] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=80, gpu=1, lr=0.001, modelname='TextRNN', modelnum=0, seed=1, use_aug=1)
2021-05-16 15:39:37,473 - classify.py[line:102] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 12, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 0.001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 4, 'max_bound': 0.5, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-16 15:39:37,931 - classify.py[line:120] - INFO: before training: 0.9111389517784119
2021-05-16 15:39:37,931 - classify.py[line:131] - INFO: ...start training...
2021-05-16 15:39:40,666 - classify.py[line:157] - INFO: Epoch 0, toal_loss 88.8991, aver loss 0.7112, test accuracy 0.7509
2021-05-16 15:40:11,768 - classify.py[line:157] - INFO: Epoch 11, toal_loss 15.5900, aver loss 0.0104, test accuracy 0.6045
2021-05-16 15:40:14,496 - classify.py[line:157] - INFO: Epoch 12, toal_loss 11.1792, aver loss 0.0069, test accuracy 0.5682
2021-05-16 15:40:17,112 - classify.py[line:157] - INFO: Epoch 13, toal_loss 8.5224, aver loss 0.0049, test accuracy 0.5645
2021-05-16 15:40:20,095 - classify.py[line:157] - INFO: Epoch 14, toal_loss 5.1827, aver loss 0.0028, test accuracy 0.5257
2021-05-16 15:40:22,557 - classify.py[line:157] - INFO: Epoch 15, toal_loss 2.8810, aver loss 0.0014, test accuracy 0.4330
2021-05-16 15:40:25,139 - classify.py[line:157] - INFO: Epoch 16, toal_loss 1.8864, aver loss 0.0009, test accuracy 0.4906
2021-05-16 15:40:28,220 - classify.py[line:157] - INFO: Epoch 17, toal_loss 1.0949, aver loss 0.0005, test accuracy 0.4844
2021-05-16 15:40:31,035 - classify.py[line:157] - INFO: Epoch 18, toal_loss 0.5848, aver loss 0.0002, test accuracy 0.5156
2021-05-16 15:40:34,571 - classify.py[line:157] - INFO: Epoch 19, toal_loss 0.3274, aver loss 0.0001, test accuracy 0.5094
2021-05-16 15:40:38,136 - classify.py[line:157] - INFO: Epoch 20, toal_loss 0.1753, aver loss 0.0001, test accuracy 0.5269
2021-05-16 15:40:41,718 - classify.py[line:157] - INFO: Epoch 21, toal_loss 0.1106, aver loss 0.0000, test accuracy 0.5319
2021-05-16 15:40:44,948 - classify.py[line:157] - INFO: Epoch 22, toal_loss 0.0888, aver loss 0.0000, test accuracy 0.5332
2021-05-16 15:40:47,521 - classify.py[line:157] - INFO: Epoch 23, toal_loss 0.0760, aver loss 0.0000, test accuracy 0.5232
2021-05-16 15:40:50,120 - classify.py[line:157] - INFO: Epoch 24, toal_loss 0.0636, aver loss 0.0000, test accuracy 0.5282
2021-05-16 15:40:52,741 - classify.py[line:157] - INFO: Epoch 25, toal_loss 0.0539, aver loss 0.0000, test accuracy 0.5369
2021-05-16 15:40:55,387 - classify.py[line:157] - INFO: Epoch 26, toal_loss 0.0485, aver loss 0.0000, test accuracy 0.5394
2021-05-16 15:40:58,092 - classify.py[line:157] - INFO: Epoch 27, toal_loss 0.0410, aver loss 0.0000, test accuracy 0.5394
2021-05-16 15:41:00,630 - classify.py[line:157] - INFO: Epoch 28, toal_loss 0.0371, aver loss 0.0000, test accuracy 0.5369
2021-05-16 15:41:03,147 - classify.py[line:157] - INFO: Epoch 29, toal_loss 0.0338, aver loss 0.0000, test accuracy 0.5282
2021-05-16 15:41:05,768 - classify.py[line:157] - INFO: Epoch 30, toal_loss 0.0302, aver loss 0.0000, test accuracy 0.5407
2021-05-16 15:41:08,367 - classify.py[line:157] - INFO: Epoch 31, toal_loss 0.0263, aver loss 0.0000, test accuracy 0.5332
2021-05-16 15:41:11,012 - classify.py[line:157] - INFO: Epoch 32, toal_loss 0.0252, aver loss 0.0000, test accuracy 0.5394
2021-05-16 15:41:13,587 - classify.py[line:157] - INFO: Epoch 33, toal_loss 0.0227, aver loss 0.0000, test accuracy 0.5407
2021-05-16 15:41:15,980 - classify.py[line:157] - INFO: Epoch 34, toal_loss 0.0204, aver loss 0.0000, test accuracy 0.5232
2021-05-16 15:41:18,739 - classify.py[line:157] - INFO: Epoch 35, toal_loss 0.0188, aver loss 0.0000, test accuracy 0.5369
2021-05-16 15:41:21,506 - classify.py[line:157] - INFO: Epoch 36, toal_loss 0.0170, aver loss 0.0000, test accuracy 0.5407
2021-05-16 15:41:24,286 - classify.py[line:157] - INFO: Epoch 37, toal_loss 0.0150, aver loss 0.0000, test accuracy 0.5269
2021-05-16 15:41:26,886 - classify.py[line:157] - INFO: Epoch 38, toal_loss 0.0140, aver loss 0.0000, test accuracy 0.5407
2021-05-16 15:41:29,616 - classify.py[line:157] - INFO: Epoch 39, toal_loss 0.0128, aver loss 0.0000, test accuracy 0.5257
2021-05-16 15:41:32,281 - classify.py[line:157] - INFO: Epoch 40, toal_loss 0.0122, aver loss 0.0000, test accuracy 0.5394
2021-05-16 15:41:34,953 - classify.py[line:157] - INFO: Epoch 41, toal_loss 0.0106, aver loss 0.0000, test accuracy 0.5244
2021-05-16 15:41:37,567 - classify.py[line:157] - INFO: Epoch 42, toal_loss 0.0102, aver loss 0.0000, test accuracy 0.5394
2021-05-16 15:41:40,987 - classify.py[line:157] - INFO: Epoch 43, toal_loss 0.0091, aver loss 0.0000, test accuracy 0.5382
2021-05-16 15:41:47,082 - classify.py[line:157] - INFO: Epoch 44, toal_loss 0.0087, aver loss 0.0000, test accuracy 0.5369
2021-05-16 15:41:53,396 - classify.py[line:157] - INFO: Epoch 45, toal_loss 0.0078, aver loss 0.0000, test accuracy 0.5432
2021-05-16 15:41:59,683 - classify.py[line:157] - INFO: Epoch 46, toal_loss 0.0070, aver loss 0.0000, test accuracy 0.5332
2021-05-16 15:42:05,620 - classify.py[line:157] - INFO: Epoch 47, toal_loss 0.0066, aver loss 0.0000, test accuracy 0.5344
2021-05-16 15:42:11,491 - classify.py[line:157] - INFO: Epoch 48, toal_loss 0.0060, aver loss 0.0000, test accuracy 0.5307
2021-05-16 15:42:17,733 - classify.py[line:157] - INFO: Epoch 49, toal_loss 0.0059, aver loss 0.0000, test accuracy 0.5307
2021-05-16 15:42:22,132 - classify.py[line:157] - INFO: Epoch 50, toal_loss 0.0054, aver loss 0.0000, test accuracy 0.5282
2021-05-16 15:42:26,056 - classify.py[line:157] - INFO: Epoch 51, toal_loss 0.0050, aver loss 0.0000, test accuracy 0.5319
2021-05-16 15:42:29,988 - classify.py[line:157] - INFO: Epoch 52, toal_loss 0.0048, aver loss 0.0000, test accuracy 0.5319
2021-05-16 15:42:34,157 - classify.py[line:157] - INFO: Epoch 53, toal_loss 0.0044, aver loss 0.0000, test accuracy 0.5269
2021-05-16 15:42:38,209 - classify.py[line:157] - INFO: Epoch 54, toal_loss 0.0040, aver loss 0.0000, test accuracy 0.5344
2021-05-16 15:42:42,448 - classify.py[line:157] - INFO: Epoch 55, toal_loss 0.0038, aver loss 0.0000, test accuracy 0.5357
2021-05-16 15:42:46,637 - classify.py[line:157] - INFO: Epoch 56, toal_loss 0.0036, aver loss 0.0000, test accuracy 0.5319
2021-05-16 15:42:50,814 - classify.py[line:157] - INFO: Epoch 57, toal_loss 0.0031, aver loss 0.0000, test accuracy 0.5469
2021-05-16 15:42:54,907 - classify.py[line:157] - INFO: Epoch 58, toal_loss 0.0030, aver loss 0.0000, test accuracy 0.5394
2021-05-16 15:42:58,919 - classify.py[line:157] - INFO: Epoch 59, toal_loss 0.0027, aver loss 0.0000, test accuracy 0.5382
2021-05-16 15:43:03,086 - classify.py[line:157] - INFO: Epoch 60, toal_loss 0.0026, aver loss 0.0000, test accuracy 0.5257
2021-05-16 15:43:07,338 - classify.py[line:157] - INFO: Epoch 61, toal_loss 0.0022, aver loss 0.0000, test accuracy 0.5294
2021-05-16 15:43:11,650 - classify.py[line:157] - INFO: Epoch 62, toal_loss 0.0023, aver loss 0.0000, test accuracy 0.5344
2021-05-16 15:43:15,990 - classify.py[line:157] - INFO: Epoch 63, toal_loss 0.0020, aver loss 0.0000, test accuracy 0.5282
2021-05-16 15:43:20,631 - classify.py[line:157] - INFO: Epoch 64, toal_loss 0.0018, aver loss 0.0000, test accuracy 0.5232
2021-05-16 15:43:25,129 - classify.py[line:157] - INFO: Epoch 65, toal_loss 0.0018, aver loss 0.0000, test accuracy 0.5332
2021-05-16 15:43:29,521 - classify.py[line:157] - INFO: Epoch 66, toal_loss 0.0016, aver loss 0.0000, test accuracy 0.5319
2021-05-16 15:43:33,934 - classify.py[line:157] - INFO: Epoch 67, toal_loss 0.0015, aver loss 0.0000, test accuracy 0.5369
2021-05-16 15:43:38,581 - classify.py[line:157] - INFO: Epoch 68, toal_loss 0.0014, aver loss 0.0000, test accuracy 0.5357
2021-05-16 15:43:43,115 - classify.py[line:157] - INFO: Epoch 69, toal_loss 0.0013, aver loss 0.0000, test accuracy 0.5357
2021-05-16 15:43:47,442 - classify.py[line:157] - INFO: Epoch 70, toal_loss 0.0012, aver loss 0.0000, test accuracy 0.5357
2021-05-16 15:43:51,727 - classify.py[line:157] - INFO: Epoch 71, toal_loss 0.0012, aver loss 0.0000, test accuracy 0.5369
2021-05-16 15:43:56,030 - classify.py[line:157] - INFO: Epoch 72, toal_loss 0.0011, aver loss 0.0000, test accuracy 0.5432
2021-05-16 15:44:00,252 - classify.py[line:157] - INFO: Epoch 73, toal_loss 0.0010, aver loss 0.0000, test accuracy 0.5332
2021-05-16 15:44:04,710 - classify.py[line:157] - INFO: Epoch 74, toal_loss 0.0009, aver loss 0.0000, test accuracy 0.5407
2021-05-16 15:44:09,286 - classify.py[line:157] - INFO: Epoch 75, toal_loss 0.0009, aver loss 0.0000, test accuracy 0.5282
2021-05-16 15:44:13,760 - classify.py[line:157] - INFO: Epoch 76, toal_loss 0.0008, aver loss 0.0000, test accuracy 0.5344
2021-05-16 15:44:18,279 - classify.py[line:157] - INFO: Epoch 77, toal_loss 0.0007, aver loss 0.0000, test accuracy 0.5407
2021-05-16 15:44:22,791 - classify.py[line:157] - INFO: Epoch 78, toal_loss 0.0007, aver loss 0.0000, test accuracy 0.5357
2021-05-16 15:44:27,374 - classify.py[line:157] - INFO: Epoch 79, toal_loss 0.0007, aver loss 0.0000, test accuracy 0.5369
