2021-05-18 13:30:33,551 - classify.py[line:66] - INFO: Namespace(batch_size=256, dataset='TREC', epoch=80, gpu=1, l2=0.001, lr=0.0001, modelname='TextCNN', modelnum=0, resultnum=90, seed=2, use_aug=1)
2021-05-18 13:30:36,905 - classify.py[line:120] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 20, 'Epoch2': 10, 'dropout': 0.1, 'label_num': 6, 'learning_rate1': 0.0001, 'learning_rate2': 1e-05, 'batch_size': 64, 'cuda': True, 'negSampleNum': 5, 'poSampleNum': 1, 'max_bound': 1.0, 'kernel_sizes': [2, 3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-18 13:30:37,177 - classify.py[line:138] - INFO: before training: 0.2600000202655792
2021-05-18 13:30:37,178 - classify.py[line:151] - INFO: ...start training...
2021-05-18 13:30:37,856 - classify.py[line:181] - INFO: Epoch 0, toal_loss 114.0201, aver loss 5.1827, train accuracy 0.2848, train auc 0.0000, test accuracy 0.2580, test auc 0.0000
2021-05-18 13:30:45,407 - classify.py[line:181] - INFO: Epoch 11, toal_loss 31.7414, aver loss 0.1202, train accuracy 0.4377, train auc 0.0000, test accuracy 0.3600, test auc 0.0000
2021-05-18 13:30:46,106 - classify.py[line:181] - INFO: Epoch 12, toal_loss 30.7346, aver loss 0.1075, train accuracy 0.4610, train auc 0.0000, test accuracy 0.3720, test auc 0.0000
2021-05-18 13:30:46,804 - classify.py[line:181] - INFO: Epoch 13, toal_loss 29.8151, aver loss 0.0968, train accuracy 0.4647, train auc 0.0000, test accuracy 0.4100, test auc 0.0000
2021-05-18 13:30:47,438 - classify.py[line:181] - INFO: Epoch 14, toal_loss 29.1067, aver loss 0.0882, train accuracy 0.4788, train auc 0.0000, test accuracy 0.4400, test auc 0.0000
2021-05-18 13:30:48,112 - classify.py[line:181] - INFO: Epoch 15, toal_loss 28.2651, aver loss 0.0803, train accuracy 0.4922, train auc 0.0000, test accuracy 0.4800, test auc 0.0000
2021-05-18 13:30:48,825 - classify.py[line:181] - INFO: Epoch 16, toal_loss 27.9773, aver loss 0.0748, train accuracy 0.5172, train auc 0.0000, test accuracy 0.5220, test auc 0.0000
2021-05-18 13:30:49,510 - classify.py[line:181] - INFO: Epoch 17, toal_loss 27.3465, aver loss 0.0691, train accuracy 0.5296, train auc 0.0000, test accuracy 0.5020, test auc 0.0000
2021-05-18 13:30:50,190 - classify.py[line:181] - INFO: Epoch 18, toal_loss 26.9539, aver loss 0.0645, train accuracy 0.5294, train auc 0.0000, test accuracy 0.5160, test auc 0.0000
2021-05-18 13:30:50,815 - classify.py[line:181] - INFO: Epoch 19, toal_loss 26.6647, aver loss 0.0606, train accuracy 0.5468, train auc 0.0000, test accuracy 0.5460, test auc 0.0000
2021-05-18 13:30:51,457 - classify.py[line:181] - INFO: Epoch 20, toal_loss 26.1475, aver loss 0.0566, train accuracy 0.5446, train auc 0.0000, test accuracy 0.5560, test auc 0.0000
2021-05-18 13:30:52,091 - classify.py[line:181] - INFO: Epoch 21, toal_loss 25.8083, aver loss 0.0533, train accuracy 0.5592, train auc 0.0000, test accuracy 0.5540, test auc 0.0000
2021-05-18 13:30:52,837 - classify.py[line:181] - INFO: Epoch 22, toal_loss 25.4457, aver loss 0.0503, train accuracy 0.5650, train auc 0.0000, test accuracy 0.5660, test auc 0.0000
2021-05-18 13:30:53,505 - classify.py[line:181] - INFO: Epoch 23, toal_loss 25.0305, aver loss 0.0474, train accuracy 0.5711, train auc 0.0000, test accuracy 0.5500, test auc 0.0000
2021-05-18 13:30:54,213 - classify.py[line:181] - INFO: Epoch 24, toal_loss 25.0950, aver loss 0.0456, train accuracy 0.5773, train auc 0.0000, test accuracy 0.6060, test auc 0.0000
2021-05-18 13:30:54,837 - classify.py[line:181] - INFO: Epoch 25, toal_loss 24.6185, aver loss 0.0430, train accuracy 0.5771, train auc 0.0000, test accuracy 0.5840, test auc 0.0000
2021-05-18 13:30:55,501 - classify.py[line:181] - INFO: Epoch 26, toal_loss 24.4181, aver loss 0.0411, train accuracy 0.5856, train auc 0.0000, test accuracy 0.5840, test auc 0.0000
2021-05-18 13:30:56,219 - classify.py[line:181] - INFO: Epoch 27, toal_loss 24.2830, aver loss 0.0394, train accuracy 0.5859, train auc 0.0000, test accuracy 0.6040, test auc 0.0000
2021-05-18 13:30:56,901 - classify.py[line:181] - INFO: Epoch 28, toal_loss 24.1477, aver loss 0.0378, train accuracy 0.5960, train auc 0.0000, test accuracy 0.5980, test auc 0.0000
2021-05-18 13:30:57,613 - classify.py[line:181] - INFO: Epoch 29, toal_loss 23.8652, aver loss 0.0362, train accuracy 0.6065, train auc 0.0000, test accuracy 0.6080, test auc 0.0000
2021-05-18 13:30:58,271 - classify.py[line:181] - INFO: Epoch 30, toal_loss 23.4069, aver loss 0.0343, train accuracy 0.6069, train auc 0.0000, test accuracy 0.6120, test auc 0.0000
2021-05-18 13:30:58,954 - classify.py[line:181] - INFO: Epoch 31, toal_loss 23.5348, aver loss 0.0334, train accuracy 0.6056, train auc 0.0000, test accuracy 0.6380, test auc 0.0000
2021-05-18 13:30:59,650 - classify.py[line:181] - INFO: Epoch 32, toal_loss 23.3034, aver loss 0.0321, train accuracy 0.6136, train auc 0.0000, test accuracy 0.6440, test auc 0.0000
2021-05-18 13:31:00,344 - classify.py[line:181] - INFO: Epoch 33, toal_loss 22.9930, aver loss 0.0307, train accuracy 0.6150, train auc 0.0000, test accuracy 0.6360, test auc 0.0000
2021-05-18 13:31:01,016 - classify.py[line:181] - INFO: Epoch 34, toal_loss 22.9326, aver loss 0.0298, train accuracy 0.6150, train auc 0.0000, test accuracy 0.6380, test auc 0.0000
2021-05-18 13:31:01,733 - classify.py[line:181] - INFO: Epoch 35, toal_loss 22.8060, aver loss 0.0288, train accuracy 0.6135, train auc 0.0000, test accuracy 0.6360, test auc 0.0000
2021-05-18 13:31:02,435 - classify.py[line:181] - INFO: Epoch 36, toal_loss 22.6883, aver loss 0.0279, train accuracy 0.6245, train auc 0.0000, test accuracy 0.6500, test auc 0.0000
2021-05-18 13:31:03,131 - classify.py[line:181] - INFO: Epoch 37, toal_loss 22.3716, aver loss 0.0268, train accuracy 0.6225, train auc 0.0000, test accuracy 0.6340, test auc 0.0000
2021-05-18 13:31:03,813 - classify.py[line:181] - INFO: Epoch 38, toal_loss 22.2139, aver loss 0.0259, train accuracy 0.6310, train auc 0.0000, test accuracy 0.6600, test auc 0.0000
2021-05-18 13:31:04,490 - classify.py[line:181] - INFO: Epoch 39, toal_loss 22.1847, aver loss 0.0252, train accuracy 0.6364, train auc 0.0000, test accuracy 0.6640, test auc 0.0000
2021-05-18 13:31:05,172 - classify.py[line:181] - INFO: Epoch 40, toal_loss 21.8450, aver loss 0.0242, train accuracy 0.6346, train auc 0.0000, test accuracy 0.6520, test auc 0.0000
2021-05-18 13:31:05,870 - classify.py[line:181] - INFO: Epoch 41, toal_loss 21.8337, aver loss 0.0236, train accuracy 0.6343, train auc 0.0000, test accuracy 0.6540, test auc 0.0000
2021-05-18 13:31:06,571 - classify.py[line:181] - INFO: Epoch 42, toal_loss 21.8558, aver loss 0.0231, train accuracy 0.6360, train auc 0.0000, test accuracy 0.6580, test auc 0.0000
2021-05-18 13:31:07,238 - classify.py[line:181] - INFO: Epoch 43, toal_loss 21.6406, aver loss 0.0224, train accuracy 0.6451, train auc 0.0000, test accuracy 0.6260, test auc 0.0000
2021-05-18 13:31:07,943 - classify.py[line:181] - INFO: Epoch 44, toal_loss 21.4540, aver loss 0.0217, train accuracy 0.6336, train auc 0.0000, test accuracy 0.6640, test auc 0.0000
2021-05-18 13:31:08,621 - classify.py[line:181] - INFO: Epoch 45, toal_loss 21.4503, aver loss 0.0212, train accuracy 0.6395, train auc 0.0000, test accuracy 0.6700, test auc 0.0000
2021-05-18 13:31:09,292 - classify.py[line:181] - INFO: Epoch 46, toal_loss 21.2051, aver loss 0.0205, train accuracy 0.6482, train auc 0.0000, test accuracy 0.6860, test auc 0.0000
2021-05-18 13:31:09,993 - classify.py[line:181] - INFO: Epoch 47, toal_loss 21.1056, aver loss 0.0200, train accuracy 0.6405, train auc 0.0000, test accuracy 0.6580, test auc 0.0000
2021-05-18 13:31:10,677 - classify.py[line:181] - INFO: Epoch 48, toal_loss 21.2427, aver loss 0.0197, train accuracy 0.6497, train auc 0.0000, test accuracy 0.6540, test auc 0.0000
2021-05-18 13:31:11,359 - classify.py[line:181] - INFO: Epoch 49, toal_loss 20.8972, aver loss 0.0190, train accuracy 0.6378, train auc 0.0000, test accuracy 0.6800, test auc 0.0000
2021-05-18 13:31:12,004 - classify.py[line:181] - INFO: Epoch 50, toal_loss 20.7894, aver loss 0.0185, train accuracy 0.6434, train auc 0.0000, test accuracy 0.6760, test auc 0.0000
2021-05-18 13:31:12,649 - classify.py[line:181] - INFO: Epoch 51, toal_loss 20.9245, aver loss 0.0183, train accuracy 0.6572, train auc 0.0000, test accuracy 0.6820, test auc 0.0000
2021-05-18 13:31:13,344 - classify.py[line:181] - INFO: Epoch 52, toal_loss 20.6696, aver loss 0.0177, train accuracy 0.6523, train auc 0.0000, test accuracy 0.6840, test auc 0.0000
2021-05-18 13:31:14,016 - classify.py[line:181] - INFO: Epoch 53, toal_loss 20.5061, aver loss 0.0173, train accuracy 0.6500, train auc 0.0000, test accuracy 0.6660, test auc 0.0000
2021-05-18 13:31:14,700 - classify.py[line:181] - INFO: Epoch 54, toal_loss 20.5756, aver loss 0.0170, train accuracy 0.6434, train auc 0.0000, test accuracy 0.6800, test auc 0.0000
2021-05-18 13:31:15,368 - classify.py[line:181] - INFO: Epoch 55, toal_loss 20.4034, aver loss 0.0166, train accuracy 0.6511, train auc 0.0000, test accuracy 0.6760, test auc 0.0000
2021-05-18 13:31:16,039 - classify.py[line:181] - INFO: Epoch 56, toal_loss 20.1788, aver loss 0.0161, train accuracy 0.6484, train auc 0.0000, test accuracy 0.6820, test auc 0.0000
2021-05-18 13:31:16,730 - classify.py[line:181] - INFO: Epoch 57, toal_loss 20.2096, aver loss 0.0158, train accuracy 0.6483, train auc 0.0000, test accuracy 0.6740, test auc 0.0000
2021-05-18 13:31:17,431 - classify.py[line:181] - INFO: Epoch 58, toal_loss 20.1116, aver loss 0.0155, train accuracy 0.6530, train auc 0.0000, test accuracy 0.6920, test auc 0.0000
2021-05-18 13:31:18,091 - classify.py[line:181] - INFO: Epoch 59, toal_loss 19.9238, aver loss 0.0151, train accuracy 0.6614, train auc 0.0000, test accuracy 0.6920, test auc 0.0000
2021-05-18 13:31:18,777 - classify.py[line:181] - INFO: Epoch 60, toal_loss 19.9969, aver loss 0.0149, train accuracy 0.6612, train auc 0.0000, test accuracy 0.6920, test auc 0.0000
2021-05-18 13:31:19,472 - classify.py[line:181] - INFO: Epoch 61, toal_loss 20.0722, aver loss 0.0147, train accuracy 0.6597, train auc 0.0000, test accuracy 0.6780, test auc 0.0000
2021-05-18 13:31:20,141 - classify.py[line:181] - INFO: Epoch 62, toal_loss 19.8403, aver loss 0.0143, train accuracy 0.6556, train auc 0.0000, test accuracy 0.7140, test auc 0.0000
2021-05-18 13:31:20,860 - classify.py[line:181] - INFO: Epoch 63, toal_loss 19.6526, aver loss 0.0140, train accuracy 0.6632, train auc 0.0000, test accuracy 0.7100, test auc 0.0000
2021-05-18 13:31:21,508 - classify.py[line:181] - INFO: Epoch 64, toal_loss 19.7512, aver loss 0.0138, train accuracy 0.6644, train auc 0.0000, test accuracy 0.6840, test auc 0.0000
2021-05-18 13:31:22,196 - classify.py[line:181] - INFO: Epoch 65, toal_loss 19.7926, aver loss 0.0136, train accuracy 0.6583, train auc 0.0000, test accuracy 0.6920, test auc 0.0000
2021-05-18 13:31:22,877 - classify.py[line:181] - INFO: Epoch 66, toal_loss 19.4655, aver loss 0.0132, train accuracy 0.6639, train auc 0.0000, test accuracy 0.7000, test auc 0.0000
2021-05-18 13:31:23,567 - classify.py[line:181] - INFO: Epoch 67, toal_loss 19.4791, aver loss 0.0130, train accuracy 0.6693, train auc 0.0000, test accuracy 0.6900, test auc 0.0000
2021-05-18 13:31:24,254 - classify.py[line:181] - INFO: Epoch 68, toal_loss 19.3179, aver loss 0.0127, train accuracy 0.6690, train auc 0.0000, test accuracy 0.6900, test auc 0.0000
2021-05-18 13:31:24,928 - classify.py[line:181] - INFO: Epoch 69, toal_loss 19.4342, aver loss 0.0126, train accuracy 0.6639, train auc 0.0000, test accuracy 0.6760, test auc 0.0000
2021-05-18 13:31:25,619 - classify.py[line:181] - INFO: Epoch 70, toal_loss 19.4149, aver loss 0.0124, train accuracy 0.6749, train auc 0.0000, test accuracy 0.7060, test auc 0.0000
2021-05-18 13:31:26,279 - classify.py[line:181] - INFO: Epoch 71, toal_loss 19.4025, aver loss 0.0122, train accuracy 0.6677, train auc 0.0000, test accuracy 0.6860, test auc 0.0000
2021-05-18 13:31:26,947 - classify.py[line:181] - INFO: Epoch 72, toal_loss 19.2693, aver loss 0.0120, train accuracy 0.6671, train auc 0.0000, test accuracy 0.6840, test auc 0.0000
2021-05-18 13:31:27,619 - classify.py[line:181] - INFO: Epoch 73, toal_loss 18.9484, aver loss 0.0116, train accuracy 0.6679, train auc 0.0000, test accuracy 0.7000, test auc 0.0000
2021-05-18 13:31:28,318 - classify.py[line:181] - INFO: Epoch 74, toal_loss 19.0060, aver loss 0.0115, train accuracy 0.6663, train auc 0.0000, test accuracy 0.7120, test auc 0.0000
2021-05-18 13:31:28,981 - classify.py[line:181] - INFO: Epoch 75, toal_loss 19.2661, aver loss 0.0115, train accuracy 0.6727, train auc 0.0000, test accuracy 0.7060, test auc 0.0000
2021-05-18 13:31:29,658 - classify.py[line:181] - INFO: Epoch 76, toal_loss 18.7655, aver loss 0.0111, train accuracy 0.6716, train auc 0.0000, test accuracy 0.7260, test auc 0.0000
2021-05-18 13:31:30,332 - classify.py[line:181] - INFO: Epoch 77, toal_loss 18.8987, aver loss 0.0110, train accuracy 0.6724, train auc 0.0000, test accuracy 0.7320, test auc 0.0000
2021-05-18 13:31:31,030 - classify.py[line:181] - INFO: Epoch 78, toal_loss 18.7237, aver loss 0.0108, train accuracy 0.6781, train auc 0.0000, test accuracy 0.7000, test auc 0.0000
2021-05-18 13:31:31,715 - classify.py[line:181] - INFO: Epoch 79, toal_loss 18.9929, aver loss 0.0108, train accuracy 0.6727, train auc 0.0000, test accuracy 0.7040, test auc 0.0000
